Customer ID,Age,age_band,Gender,Location,region,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),annual_frequency,Frequency of Purchases,Previous Purchases,Review Rating,Subscription Status,subscription_flag,Shipping Type,Payment Method,Discount Applied,Promo Code Used,promo_flag,estimated_annual_spend,value_tier,spend_rank_pctile,purchase_frequency_score,tenure_proxy,tenure_proxy_norm,satisfaction_flag,promo_dependency_score,promo_sensitivity_group,loyalty_A,loyalty_B,loyalty_score,customer_segment
3326,29,26-35,Female,Alaska,West,Sandals,Footwear,M,Maroon,Fall,97,12,Monthly,16,3.7,No,0,2-Day Shipping,Venmo,No,No,0,1164,Gold,0.67,0.21568627450980393,16,0.30612244897959184,0,0.0,None,0.17184873949579832,0.38045218087234894,0.17184873949579832,Casual Browsers
3327,47,46-55,Female,North Dakota,Midwest,Gloves,Accessories,M,Magenta,Summer,95,1,Annually,10,4.3,No,0,Standard,Debit Card,No,No,0,95,Bronze,0.14923076923076922,0.0,10,0.1836734693877551,1,0.0,None,0.2642857142857143,0.4459183673469388,0.2642857142857143,Casual Browsers
3328,47,46-55,Female,Connecticut,Northeast,Shorts,Clothing,M,Black,Spring,64,4,Quarterly,2,4.1,No,0,Express,Debit Card,No,No,0,256,Silver,0.3101282051282051,0.058823529411764705,2,0.02040816326530612,1,0.0,None,0.22478991596638656,0.41980792316926774,0.22478991596638656,Casual Browsers
3329,42,36-45,Female,Wisconsin,Midwest,Sandals,Footwear,M,Violet,Spring,35,26,Bi-Weekly,11,3.2,No,0,Free Shipping,Cash,No,No,0,910,Gold,0.5974358974358974,0.49019607843137253,11,0.20408163265306123,0,0.0,None,0.21848739495798317,0.42356942777110845,0.21848739495798317,Casual Browsers
3330,34,26-35,Female,New Jersey,Northeast,Backpack,Accessories,M,Gray,Winter,54,26,Bi-Weekly,1,3.8,No,0,Express,Debit Card,No,No,0,1404,Gold,0.7138461538461538,0.49019607843137253,1,0.0,0,0.0,None,0.14705882352941174,0.37254901960784315,0.14705882352941174,Casual Browsers
3331,38,36-45,Female,Missouri,Midwest,Sneakers,Footwear,M,Black,Spring,96,4,Quarterly,41,3.2,No,0,2-Day Shipping,Bank Transfer,No,No,0,384,Silver,0.4430769230769231,0.058823529411764705,41,0.8163265306122449,0,0.0,None,0.3033613445378151,0.4687875150060024,0.3033613445378151,At-Risk
3332,55,46-55,Female,California,West,Sunglasses,Accessories,M,Pink,Summer,58,4,Quarterly,39,3.5,No,0,Free Shipping,PayPal,No,No,0,232,Silver,0.2834615384615385,0.058823529411764705,39,0.7755102040816326,0,0.0,None,0.2890756302521008,0.45858343337334934,0.2890756302521008,At-Risk
3333,27,26-35,Female,Washington,West,T-shirt,Clothing,M,Silver,Summer,23,26,Bi-Weekly,1,3.1,No,0,2-Day Shipping,PayPal,No,No,0,598,Gold,0.5075641025641026,0.49019607843137253,1,0.0,0,0.0,None,0.14705882352941174,0.37254901960784315,0.14705882352941174,Casual Browsers
3334,55,46-55,Female,Minnesota,Midwest,Jeans,Clothing,M,Violet,Spring,35,12,Monthly,3,4.2,No,0,Express,PayPal,No,No,0,420,Silver,0.4687179487179487,0.21568627450980393,3,0.04081632653061224,1,0.0,None,0.27899159663865547,0.464125650260104,0.27899159663865547,Casual Browsers
3335,66,66-70,Female,California,West,Shirt,Clothing,M,Beige,Summer,23,1,Annually,21,3.4,No,0,Free Shipping,Credit Card,No,No,0,23,Bronze,0.006025641025641026,0.0,21,0.40816326530612246,0,0.0,None,0.14285714285714285,0.3520408163265306,0.14285714285714285,Casual Browsers
3336,44,36-45,Female,Texas,South,Hat,Accessories,XL,Cyan,Winter,94,4,Quarterly,48,3.5,No,0,Express,Bank Transfer,No,No,0,376,Silver,0.4338461538461538,0.058823529411764705,48,0.9591836734693877,0,0.0,None,0.3533613445378151,0.5045018007202882,0.3533613445378151,At-Risk
3337,39,36-45,Female,Montana,West,Blouse,Clothing,M,Brown,Fall,45,1,Annually,24,4.0,No,0,Free Shipping,Debit Card,No,No,0,45,Bronze,0.047948717948717946,0.0,24,0.46938775510204084,1,0.0,None,0.3642857142857143,0.5173469387755102,0.3642857142857143,Casual Browsers
3338,23,18-25,Female,Arizona,West,Jacket,Outerwear,L,Blue,Winter,23,26,Bi-Weekly,45,4.4,No,0,2-Day Shipping,Bank Transfer,No,No,0,598,Gold,0.5075641025641026,0.49019607843137253,45,0.8979591836734694,1,0.0,None,0.661344537815126,0.7470388155262105,0.661344537815126,Champions
3339,29,26-35,Female,Minnesota,Midwest,Skirt,Clothing,L,White,Winter,94,12,Monthly,46,2.9,No,0,2-Day Shipping,Credit Card,No,No,0,1128,Gold,0.6592307692307692,0.21568627450980393,46,0.9183673469387755,0,0.0,None,0.38613445378151257,0.5335134053621449,0.38613445378151257,At-Risk
3340,20,18-25,Female,Nebraska,Midwest,Gloves,Accessories,M,Cyan,Fall,99,26,Fortnightly,35,3.6,No,0,Store Pickup,Cash,No,No,0,2574,Platinum,0.9125641025641026,0.49019607843137253,35,0.6938775510204082,0,0.0,None,0.38991596638655457,0.5460184073629452,0.38991596638655457,At-Risk
3341,42,36-45,Female,Virginia,South,T-shirt,Clothing,XL,Maroon,Fall,36,26,Fortnightly,47,4.4,No,0,Free Shipping,Credit Card,No,No,0,936,Gold,0.6066666666666667,0.49019607843137253,47,0.9387755102040817,1,0.0,None,0.6756302521008404,0.7572428971588635,0.6756302521008404,Champions
3342,55,46-55,Female,Connecticut,Northeast,Jacket,Outerwear,XL,Olive,Summer,50,12,Monthly,35,4.5,No,0,Standard,Credit Card,No,No,0,600,Gold,0.5111538461538462,0.21568627450980393,35,0.6938775510204082,1,0.0,None,0.507563025210084,0.627390956382553,0.507563025210084,Casual Browsers
3343,66,66-70,Female,New Jersey,Northeast,Jacket,Outerwear,M,Violet,Spring,81,52,Weekly,45,3.8,No,0,Free Shipping,Credit Card,No,No,0,4212,Platinum,0.9675641025641025,1.0,45,0.8979591836734694,0,0.0,None,0.6142857142857143,0.7244897959183674,0.6142857142857143,Champions
3344,24,18-25,Female,Kentucky,South,Shorts,Clothing,XL,Green,Winter,31,26,Bi-Weekly,6,3.6,No,0,2-Day Shipping,Cash,No,No,0,806,Gold,0.571025641025641,0.49019607843137253,6,0.10204081632653061,0,0.0,None,0.18277310924369744,0.39805922368947577,0.18277310924369744,Casual Browsers
3345,62,56-65,Female,Washington,West,Hat,Accessories,XL,Magenta,Fall,48,1,Annually,20,4.3,No,0,Free Shipping,Cash,No,No,0,48,Bronze,0.05307692307692308,0.0,20,0.3877551020408163,1,0.0,None,0.33571428571428574,0.49693877551020404,0.33571428571428574,Casual Browsers
3346,28,26-35,Female,Florida,South,Handbag,Accessories,M,Turquoise,Summer,91,26,Bi-Weekly,3,4.0,No,0,2-Day Shipping,Venmo,No,No,0,2366,Platinum,0.8774358974358974,0.49019607843137253,3,0.04081632653061224,1,0.0,None,0.36134453781512604,0.5327531012404962,0.36134453781512604,Casual Browsers
3347,30,26-35,Female,Oklahoma,South,Jeans,Clothing,M,Black,Summer,99,4,Quarterly,30,3.4,No,0,Express,Venmo,No,No,0,396,Silver,0.4591025641025641,0.058823529411764705,30,0.5918367346938775,0,0.0,None,0.22478991596638653,0.41266506602641057,0.22478991596638653,Casual Browsers
3348,22,18-25,Female,Iowa,Midwest,Shoes,Footwear,XL,Cyan,Summer,70,26,Bi-Weekly,28,4.4,No,0,Standard,PayPal,No,No,0,1820,Platinum,0.7865384615384615,0.49019607843137253,28,0.5510204081632653,1,0.0,None,0.5399159663865546,0.6603041216486595,0.5399159663865546,Champions
3349,28,26-35,Female,New Hampshire,Northeast,T-shirt,Clothing,L,Gray,Winter,74,4,Every 3 Months,15,2.8,No,0,Standard,Cash,No,No,0,296,Silver,0.35025641025641024,0.058823529411764705,15,0.2857142857142857,0,0.0,None,0.11764705882352941,0.33613445378151263,0.11764705882352941,Casual Browsers
3350,35,26-35,Female,Georgia,South,Jewelry,Accessories,M,Red,Fall,79,4,Quarterly,29,2.8,No,0,Store Pickup,PayPal,No,No,0,316,Silver,0.3737179487179487,0.058823529411764705,29,0.5714285714285714,0,0.0,None,0.2176470588235294,0.40756302521008403,0.2176470588235294,Casual Browsers
3351,45,36-45,Female,Mississippi,South,Handbag,Accessories,S,Olive,Fall,33,26,Bi-Weekly,15,4.9,No,0,2-Day Shipping,Cash,No,No,0,858,Gold,0.5862820512820512,0.49019607843137253,15,0.2857142857142857,1,0.0,None,0.44705882352941173,0.5939775910364146,0.44705882352941173,Casual Browsers
3352,43,36-45,Female,New Hampshire,Northeast,Shirt,Clothing,L,Cyan,Spring,49,26,Fortnightly,18,4.2,No,0,2-Day Shipping,Bank Transfer,No,No,0,1274,Gold,0.6920512820512821,0.49019607843137253,18,0.3469387755102041,1,0.0,None,0.46848739495798314,0.6092837134853941,0.46848739495798314,Casual Browsers
3353,55,46-55,Female,Washington,West,Belt,Accessories,M,Teal,Summer,96,26,Bi-Weekly,7,2.9,No,0,Next Day Air,Bank Transfer,No,No,0,2496,Platinum,0.8991025641025641,0.49019607843137253,7,0.12244897959183673,0,0.0,None,0.18991596638655459,0.4031612645058023,0.18991596638655459,Casual Browsers
3354,31,26-35,Female,Ohio,Midwest,Dress,Clothing,L,Teal,Fall,66,4,Every 3 Months,19,4.6,No,0,Free Shipping,Credit Card,No,No,0,264,Silver,0.3173076923076923,0.058823529411764705,19,0.3673469387755102,1,0.0,None,0.346218487394958,0.5065426170468187,0.346218487394958,Casual Browsers
3355,42,36-45,Female,Maryland,South,Skirt,Clothing,M,Orange,Fall,45,52,Weekly,15,2.8,No,0,Next Day Air,PayPal,No,No,0,2340,Platinum,0.8710256410256411,1.0,15,0.2857142857142857,0,0.0,None,0.39999999999999997,0.5714285714285714,0.39999999999999997,At-Risk
3356,40,36-45,Female,Delaware,South,Blouse,Clothing,M,Peach,Spring,28,26,Bi-Weekly,3,2.6,No,0,Store Pickup,Bank Transfer,No,No,0,728,Gold,0.5483333333333333,0.49019607843137253,3,0.04081632653061224,0,0.0,None,0.16134453781512603,0.3827531012404962,0.16134453781512603,Casual Browsers
3357,39,36-45,Female,Tennessee,South,Jeans,Clothing,M,Silver,Summer,48,26,Bi-Weekly,13,3.5,No,0,Store Pickup,PayPal,No,No,0,1248,Gold,0.6875641025641026,0.49019607843137253,13,0.24489795918367346,0,0.0,None,0.23277310924369743,0.43377350940376147,0.23277310924369743,Casual Browsers
3358,41,36-45,Female,Arkansas,South,Hoodie,Clothing,M,Pink,Winter,67,12,Monthly,37,3.5,No,0,Free Shipping,Credit Card,No,No,0,804,Gold,0.5683333333333334,0.21568627450980393,37,0.7346938775510204,0,0.0,None,0.3218487394957983,0.4875950380152061,0.3218487394957983,At-Risk
3359,56,56-65,Female,Tennessee,South,T-shirt,Clothing,M,Magenta,Fall,59,1,Annually,26,3.4,No,0,2-Day Shipping,Cash,No,No,0,59,Bronze,0.07282051282051281,0.0,26,0.5102040816326531,0,0.0,None,0.17857142857142858,0.37755102040816324,0.17857142857142858,Casual Browsers
3360,43,36-45,Female,New Hampshire,Northeast,Sunglasses,Accessories,L,Red,Fall,74,12,Monthly,29,3.9,No,0,Next Day Air,Debit Card,No,No,0,888,Gold,0.5937179487179487,0.21568627450980393,29,0.5714285714285714,0,0.0,None,0.2647058823529412,0.4467787114845938,0.2647058823529412,At-Risk
3361,22,18-25,Female,Minnesota,Midwest,Jacket,Outerwear,M,Maroon,Spring,81,4,Every 3 Months,47,3.3,No,0,2-Day Shipping,Cash,No,No,0,324,Silver,0.3803846153846154,0.058823529411764705,47,0.9387755102040817,0,0.0,None,0.346218487394958,0.49939975990396157,0.346218487394958,At-Risk
3362,47,46-55,Female,Florida,South,Shoes,Footwear,M,Silver,Spring,26,26,Bi-Weekly,47,4.1,No,0,Free Shipping,Credit Card,No,No,0,676,Gold,0.5358974358974359,0.49019607843137253,47,0.9387755102040817,1,0.0,None,0.6756302521008404,0.7572428971588635,0.6756302521008404,Champions
3363,50,46-55,Female,Tennessee,South,Handbag,Accessories,M,Gray,Summer,61,26,Fortnightly,48,3.0,No,0,Next Day Air,Venmo,No,No,0,1586,Gold,0.7419230769230769,0.49019607843137253,48,0.9591836734693877,0,0.0,None,0.48277310924369743,0.6123449379751901,0.48277310924369743,At-Risk
3364,58,56-65,Female,California,West,Sweater,Clothing,M,Turquoise,Winter,23,26,Bi-Weekly,46,3.0,No,0,Next Day Air,Bank Transfer,No,No,0,598,Gold,0.5075641025641026,0.49019607843137253,46,0.9183673469387755,0,0.0,None,0.46848739495798314,0.602140856342537,0.46848739495798314,At-Risk
3365,50,46-55,Female,Oregon,West,Scarf,Accessories,M,Peach,Fall,33,12,Monthly,7,3.2,No,0,Standard,Credit Card,No,No,0,396,Silver,0.4591025641025641,0.21568627450980393,7,0.12244897959183673,0,0.0,None,0.10756302521008404,0.3345338135254102,0.10756302521008404,Casual Browsers
3366,43,36-45,Female,Tennessee,South,Skirt,Clothing,L,Teal,Fall,58,4,Every 3 Months,45,3.9,No,0,Express,Credit Card,No,No,0,232,Silver,0.2834615384615385,0.058823529411764705,45,0.8979591836734694,0,0.0,None,0.3319327731092437,0.4891956782713085,0.3319327731092437,At-Risk
3367,38,36-45,Female,North Carolina,South,Gloves,Accessories,M,Red,Spring,65,4,Quarterly,47,3.6,No,0,2-Day Shipping,Debit Card,No,No,0,260,Silver,0.31384615384615383,0.058823529411764705,47,0.9387755102040817,0,0.0,None,0.346218487394958,0.49939975990396157,0.346218487394958,At-Risk
3368,44,36-45,Female,Tennessee,South,T-shirt,Clothing,M,Blue,Summer,48,26,Fortnightly,6,3.1,No,0,Store Pickup,Venmo,No,No,0,1248,Gold,0.6875641025641026,0.49019607843137253,6,0.10204081632653061,0,0.0,None,0.18277310924369744,0.39805922368947577,0.18277310924369744,Casual Browsers
3369,30,26-35,Female,Nebraska,Midwest,Sandals,Footwear,M,Blue,Spring,25,4,Every 3 Months,29,4.8,No,0,Express,Bank Transfer,No,No,0,100,Bronze,0.16705128205128206,0.058823529411764705,29,0.5714285714285714,1,0.0,None,0.41764705882352937,0.557563025210084,0.41764705882352937,Casual Browsers
3370,47,46-55,Female,Maine,Northeast,Sweater,Clothing,M,Indigo,Winter,51,12,Monthly,42,3.8,No,0,2-Day Shipping,Cash,No,No,0,612,Gold,0.5137179487179487,0.21568627450980393,42,0.8367346938775511,0,0.0,None,0.35756302521008404,0.5131052420968387,0.35756302521008404,At-Risk
3371,30,26-35,Female,Illinois,Midwest,Belt,Accessories,M,Charcoal,Summer,31,26,Fortnightly,46,2.8,No,0,Store Pickup,Cash,No,No,0,806,Gold,0.571025641025641,0.49019607843137253,46,0.9183673469387755,0,0.0,None,0.46848739495798314,0.602140856342537,0.46848739495798314,At-Risk
3372,49,46-55,Female,Colorado,West,Hoodie,Clothing,S,Turquoise,Winter,99,1,Annually,28,4.0,No,0,Next Day Air,PayPal,No,No,0,99,Bronze,0.16294871794871796,0.0,28,0.5510204081632653,1,0.0,None,0.39285714285714285,0.5377551020408163,0.39285714285714285,Casual Browsers
3373,56,56-65,Female,Pennsylvania,Northeast,Socks,Clothing,M,Maroon,Winter,25,4,Every 3 Months,14,4.6,No,0,Free Shipping,Credit Card,No,No,0,100,Bronze,0.16705128205128206,0.058823529411764705,14,0.2653061224489796,1,0.0,None,0.3105042016806723,0.48103241296518606,0.3105042016806723,Casual Browsers
3374,70,66-70,Female,Minnesota,Midwest,Sandals,Footwear,M,Purple,Spring,52,4,Every 3 Months,12,3.5,No,0,Store Pickup,Debit Card,No,No,0,208,Silver,0.26397435897435895,0.058823529411764705,12,0.22448979591836735,0,0.0,None,0.09621848739495797,0.320828331332533,0.09621848739495797,Casual Browsers
3375,22,18-25,Female,Nevada,West,Blouse,Clothing,S,Lavender,Spring,47,1,Annually,41,3.7,No,0,2-Day Shipping,Debit Card,No,No,0,47,Bronze,0.05128205128205128,0.0,41,0.8163265306122449,0,0.0,None,0.2857142857142857,0.45408163265306123,0.2857142857142857,At-Risk
3376,51,46-55,Female,Connecticut,Northeast,Boots,Footwear,XL,Yellow,Fall,98,1,Annually,8,4.9,No,0,Express,Credit Card,No,No,0,98,Bronze,0.16141025641025641,0.0,8,0.14285714285714285,1,0.0,None,0.25,0.4357142857142857,0.25,Casual Browsers
3377,22,18-25,Female,Ohio,Midwest,Hat,Accessories,M,Green,Winter,46,4,Quarterly,24,4.1,No,0,Store Pickup,Cash,No,No,0,184,Bronze,0.24794871794871795,0.058823529411764705,24,0.46938775510204084,1,0.0,None,0.3819327731092437,0.5320528211284514,0.3819327731092437,Casual Browsers
3378,37,36-45,Female,Kentucky,South,Shirt,Clothing,M,Yellow,Winter,32,26,Fortnightly,18,4.6,No,0,Next Day Air,PayPal,No,No,0,832,Gold,0.5787179487179487,0.49019607843137253,18,0.3469387755102041,1,0.0,None,0.46848739495798314,0.6092837134853941,0.46848739495798314,Casual Browsers
3379,49,46-55,Female,Minnesota,Midwest,Shorts,Clothing,L,Gold,Fall,75,4,Quarterly,6,4.5,No,0,Next Day Air,Cash,No,No,0,300,Silver,0.355,0.058823529411764705,6,0.10204081632653061,1,0.0,None,0.2533613445378151,0.4402160864345739,0.2533613445378151,Casual Browsers
3380,61,56-65,Female,Tennessee,South,Handbag,Accessories,L,Turquoise,Summer,51,52,Weekly,40,5.0,No,0,Store Pickup,Cash,No,No,0,2652,Platinum,0.9202564102564103,1.0,40,0.7959183673469388,1,0.0,None,0.7785714285714285,0.8489795918367348,0.7785714285714285,Champions
3381,41,36-45,Female,North Dakota,Midwest,Dress,Clothing,L,Blue,Summer,52,4,Every 3 Months,6,3.8,No,0,Standard,PayPal,No,No,0,208,Silver,0.26397435897435895,0.058823529411764705,6,0.10204081632653061,0,0.0,None,0.053361344537815124,0.29021608643457386,0.053361344537815124,Casual Browsers
3382,57,56-65,Female,Minnesota,Midwest,Hat,Accessories,L,Turquoise,Winter,66,4,Quarterly,27,4.7,No,0,Standard,Credit Card,No,No,0,264,Silver,0.3173076923076923,0.058823529411764705,27,0.5306122448979592,1,0.0,None,0.40336134453781514,0.547358943577431,0.40336134453781514,Casual Browsers
3383,34,26-35,Female,Nebraska,Midwest,Sweater,Clothing,M,Maroon,Spring,35,52,Weekly,2,2.8,No,0,Express,Bank Transfer,No,No,0,1820,Platinum,0.7865384615384615,1.0,2,0.02040816326530612,0,0.0,None,0.3071428571428571,0.5051020408163265,0.3071428571428571,At-Risk
3384,27,26-35,Female,Delaware,South,Coat,Outerwear,M,Pink,Fall,43,26,Bi-Weekly,39,2.6,No,0,Next Day Air,Venmo,No,No,0,1118,Gold,0.6566666666666666,0.49019607843137253,39,0.7755102040816326,0,0.0,None,0.41848739495798315,0.5664265706282513,0.41848739495798315,At-Risk
3385,39,36-45,Female,Minnesota,Midwest,Hoodie,Clothing,L,Maroon,Summer,24,4,Quarterly,9,3.8,No,0,Free Shipping,Venmo,No,No,0,96,Bronze,0.15371794871794872,0.058823529411764705,9,0.16326530612244897,0,0.0,None,0.07478991596638654,0.3055222088835534,0.07478991596638654,Casual Browsers
3386,62,56-65,Female,Rhode Island,Northeast,Jewelry,Accessories,M,Olive,Winter,83,4,Every 3 Months,16,2.8,No,0,Standard,Credit Card,No,No,0,332,Silver,0.3893589743589744,0.058823529411764705,16,0.30612244897959184,0,0.0,None,0.12478991596638656,0.3412364945978391,0.12478991596638656,Casual Browsers
3387,34,26-35,Female,Michigan,Midwest,T-shirt,Clothing,M,Lavender,Fall,62,4,Quarterly,36,2.6,No,0,2-Day Shipping,Cash,No,No,0,248,Silver,0.2988461538461539,0.058823529411764705,36,0.7142857142857143,0,0.0,None,0.2676470588235294,0.4432773109243697,0.2676470588235294,At-Risk
3388,53,46-55,Female,New Jersey,Northeast,Pants,Clothing,S,Pink,Spring,78,26,Bi-Weekly,2,3.4,No,0,2-Day Shipping,Credit Card,No,No,0,2028,Platinum,0.816923076923077,0.49019607843137253,2,0.02040816326530612,0,0.0,None,0.1542016806722689,0.3776510604241696,0.1542016806722689,Casual Browsers
3389,35,26-35,Female,South Dakota,Midwest,Sweater,Clothing,M,Cyan,Spring,61,52,Weekly,21,4.5,No,0,Store Pickup,Credit Card,No,No,0,3172,Platinum,0.9367948717948718,1.0,21,0.40816326530612246,1,0.0,None,0.6428571428571428,0.7520408163265306,0.6428571428571428,Champions
3390,38,36-45,Female,North Carolina,South,Pants,Clothing,L,Maroon,Fall,57,1,Annually,39,3.8,No,0,Free Shipping,Venmo,No,No,0,57,Bronze,0.06897435897435897,0.0,39,0.7755102040816326,0,0.0,None,0.2714285714285714,0.44387755102040816,0.2714285714285714,At-Risk
3391,32,26-35,Female,Oregon,West,Socks,Clothing,S,Red,Summer,70,1,Annually,38,3.0,No,0,Next Day Air,PayPal,No,No,0,70,Bronze,0.09166666666666666,0.0,38,0.7551020408163265,0,0.0,None,0.26428571428571423,0.4387755102040816,0.26428571428571423,At-Risk
3392,47,46-55,Female,Montana,West,Hoodie,Clothing,M,Silver,Fall,57,4,Every 3 Months,6,3.7,No,0,2-Day Shipping,Debit Card,No,No,0,228,Silver,0.2796153846153846,0.058823529411764705,6,0.10204081632653061,0,0.0,None,0.053361344537815124,0.29021608643457386,0.053361344537815124,Casual Browsers
3393,53,46-55,Female,New Jersey,Northeast,Scarf,Accessories,XL,Blue,Winter,74,26,Bi-Weekly,6,4.4,No,0,Free Shipping,Venmo,No,No,0,1924,Platinum,0.8016666666666666,0.49019607843137253,6,0.10204081632653061,1,0.0,None,0.38277310924369745,0.5480592236894758,0.38277310924369745,Casual Browsers
3394,60,56-65,Female,Arizona,West,Dress,Clothing,M,Gold,Fall,90,12,Monthly,50,3.1,No,0,Next Day Air,Debit Card,No,No,0,1080,Gold,0.6462820512820513,0.21568627450980393,50,1.0,0,0.0,None,0.41470588235294115,0.553921568627451,0.41470588235294115,At-Risk
3395,31,26-35,Female,Vermont,Northeast,Sandals,Footwear,S,Yellow,Spring,98,1,Annually,9,4.2,No,0,Store Pickup,PayPal,No,No,0,98,Bronze,0.16141025641025641,0.0,9,0.16326530612244897,1,0.0,None,0.2571428571428571,0.4408163265306122,0.2571428571428571,Casual Browsers
3396,44,36-45,Female,Colorado,West,Dress,Clothing,M,Silver,Winter,43,4,Every 3 Months,15,3.1,No,0,Free Shipping,Debit Card,No,No,0,172,Bronze,0.23897435897435898,0.058823529411764705,15,0.2857142857142857,0,0.0,None,0.11764705882352941,0.33613445378151263,0.11764705882352941,Casual Browsers
3397,29,26-35,Female,Tennessee,South,Pants,Clothing,XL,Black,Winter,37,4,Quarterly,5,5.0,No,0,Next Day Air,PayPal,No,No,0,148,Bronze,0.21461538461538462,0.058823529411764705,5,0.08163265306122448,1,0.0,None,0.246218487394958,0.4351140456182473,0.246218487394958,Casual Browsers
3398,19,18-25,Female,New Jersey,Northeast,Blouse,Clothing,L,Yellow,Summer,38,26,Bi-Weekly,13,2.7,No,0,Standard,Bank Transfer,No,No,0,988,Gold,0.6233333333333333,0.49019607843137253,13,0.24489795918367346,0,0.0,None,0.23277310924369743,0.43377350940376147,0.23277310924369743,Casual Browsers
3399,54,46-55,Female,Montana,West,Jeans,Clothing,L,Pink,Winter,60,26,Fortnightly,44,3.8,No,0,Standard,Cash,No,No,0,1560,Gold,0.7383333333333333,0.49019607843137253,44,0.8775510204081632,0,0.0,None,0.45420168067226885,0.5919367747098839,0.45420168067226885,At-Risk
3400,40,36-45,Female,Montana,West,Pants,Clothing,XL,Yellow,Winter,55,1,Annually,36,3.3,No,0,Standard,Debit Card,No,No,0,55,Bronze,0.06551282051282051,0.0,36,0.7142857142857143,0,0.0,None,0.25,0.4285714285714286,0.25,Casual Browsers
3401,39,36-45,Female,Nevada,West,Sunglasses,Accessories,M,Lavender,Fall,51,26,Fortnightly,18,4.8,No,0,Free Shipping,Venmo,No,No,0,1326,Gold,0.7007692307692308,0.49019607843137253,18,0.3469387755102041,1,0.0,None,0.46848739495798314,0.6092837134853941,0.46848739495798314,Casual Browsers
